series_id        ,Index type,Seasonal adjustment status,Periodicity,Area code,Item code
CUUR0000SEFN02   ,CU,U,R,0,SEFN02   
CUUR0000SEFN03   ,CU,U,R,0,SEFN03   
CUUR0000SEFP     ,CU,U,R,0,SEFP     
CUUR0000SEFP01   ,CU,U,R,0,SEFP01   
CUUR0000SEFP02   ,CU,U,R,0,SEFP02   
CUUR0000SEFR     ,CU,U,R,0,SEFR     
CUUR0000SEFR01   ,CU,U,R,0,SEFR01   
CUUR0000SEFR02   ,CU,U,R,0,SEFR02   
CUUR0000SEFR03   ,CU,U,R,0,SEFR03   
CUUR0000SEFS     ,CU,U,R,0,SEFS     
CUUR0000SEFS01   ,CU,U,R,0,SEFS01   
CUUR0000SEFS02   ,CU,U,R,0,SEFS02   
CUUR0000SEFS03   ,CU,U,R,0,SEFS03   
CUUR0000SEFT     ,CU,U,R,0,SEFT     
CUUR0000SEFT01   ,CU,U,R,0,SEFT01   
CUUR0000SEFT02   ,CU,U,R,0,SEFT02   
CUUR0000SEFT03   ,CU,U,R,0,SEFT03   
CUUR0000SEFT04   ,CU,U,R,0,SEFT04   
CUUR0000SEFT05   ,CU,U,R,0,SEFT05   
CUUR0000SEFT06   ,CU,U,R,0,SEFT06   
CUUR0000SEFV     ,CU,U,R,0,SEFV     
CUUR0000SEFV01   ,CU,U,R,0,SEFV01   
CUUR0000SEFV02   ,CU,U,R,0,SEFV02   
CUUR0000SEFV03   ,CU,U,R,0,SEFV03   
CUUR0000SEFV04   ,CU,U,R,0,SEFV04   
CUUR0000SEFV05   ,CU,U,R,0,SEFV05   
CUUR0000SEFW     ,CU,U,R,0,SEFW     
CUUR0000SEFW01   ,CU,U,R,0,SEFW01   
CUUR0000SEFW02   ,CU,U,R,0,SEFW02   
CUUR0000SEFW03   ,CU,U,R,0,SEFW03   
CUUR0000SEFX     ,CU,U,R,0,SEFX     
CUUR0000SEGA     ,CU,U,R,0,SEGA     
CUUR0000SEGA01   ,CU,U,R,0,SEGA01   
CUUR0000SEGA02   ,CU,U,R,0,SEGA02   
CUUR0000SEGB     ,CU,U,R,0,SEGB     
CUUR0000SEGB01   ,CU,U,R,0,SEGB01   
CUUR0000SEGB02   ,CU,U,R,0,SEGB02   
CUUR0000SEGC     ,CU,U,R,0,SEGC     
CUUR0000SEGC01   ,CU,U,R,0,SEGC01   
CUUR0000SEGD     ,CU,U,R,0,SEGD     
CUUR0000SEGD01   ,CU,U,R,0,SEGD01   
CUUR0000SEGD02   ,CU,U,R,0,SEGD02   
CUUR0000SEGD03   ,CU,U,R,0,SEGD03   
CUUR0000SEGD04   ,CU,U,R,0,SEGD04   
CUUR0000SEGD05   ,CU,U,R,0,SEGD05   
CUUR0000SEGE     ,CU,U,R,0,SEGE     
CUUR0000SEHA     ,CU,U,R,0,SEHA     
CUUR0000SEHB     ,CU,U,R,0,SEHB     
CUUR0000SEHB01   ,CU,U,R,0,SEHB01   
CUUR0000SEHB02   ,CU,U,R,0,SEHB02   
CUUR0000SEHC     ,CU,U,R,0,SEHC     
CUUR0000SEHC01   ,CU,U,R,0,SEHC01   
CUUR0000SEHD     ,CU,U,R,0,SEHD     
CUUR0000SEHE     ,CU,U,R,0,SEHE     
CUUR0000SEHE01   ,CU,U,R,0,SEHE01   
CUUR0000SEHE02   ,CU,U,R,0,SEHE02   
CUUR0000SEHF     ,CU,U,R,0,SEHF     
CUUR0000SEHF01   ,CU,U,R,0,SEHF01   
CUUR0000SEHF02   ,CU,U,R,0,SEHF02   
CUUR0000SEHG     ,CU,U,R,0,SEHG     
CUUR0000SEHG01   ,CU,U,R,0,SEHG01   
CUUR0000SEHG02   ,CU,U,R,0,SEHG02   
CUUR0000SEHH     ,CU,U,R,0,SEHH     
CUUR0000SEHH01   ,CU,U,R,0,SEHH01   
CUUR0000SEHH02   ,CU,U,R,0,SEHH02   
CUUR0000SEHH03   ,CU,U,R,0,SEHH03   
CUUR0000SEHJ     ,CU,U,R,0,SEHJ     
CUUR0000SEHJ01   ,CU,U,R,0,SEHJ01   
CUUR0000SEHJ02   ,CU,U,R,0,SEHJ02   
CUUR0000SEHJ03   ,CU,U,R,0,SEHJ03   
CUUR0000SEHK     ,CU,U,R,0,SEHK     
CUUR0000SEHK01   ,CU,U,R,0,SEHK01   
CUUR0000SEHK02   ,CU,U,R,0,SEHK02   
CUUR0000SEHL     ,CU,U,R,0,SEHL     
CUUR0000SEHL01   ,CU,U,R,0,SEHL01   
CUUR0000SEHL02   ,CU,U,R,0,SEHL02   
CUUR0000SEHL03   ,CU,U,R,0,SEHL03   
CUUR0000SEHL04   ,CU,U,R,0,SEHL04   
CUUR0000SEHM     ,CU,U,R,0,SEHM     
CUUR0000SEHM01   ,CU,U,R,0,SEHM01   
CUUR0000SEHM02   ,CU,U,R,0,SEHM02   
CUUR0000SEHN     ,CU,U,R,0,SEHN     
CUUR0000SEHN01   ,CU,U,R,0,SEHN01   
CUUR0000SEHN02   ,CU,U,R,0,SEHN02   
CUUR0000SEHN03   ,CU,U,R,0,SEHN03   
CUUR0000SEHP     ,CU,U,R,0,SEHP     
CUUR0000SEHP01   ,CU,U,R,0,SEHP01   
CUUR0000SEHP02   ,CU,U,R,0,SEHP02   
CUUR0000SEHP03   ,CU,U,R,0,SEHP03   
CUUR0000SEHP04   ,CU,U,R,0,SEHP04   
CUUR0000SEMC     ,CU,U,R,0,SEMC     
CUUR0000SEMC01   ,CU,U,R,0,SEMC01   
CUUR0000SEMC02   ,CU,U,R,0,SEMC02   
CUUR0000SEMC03   ,CU,U,R,0,SEMC03   
CUUR0000SEMC04   ,CU,U,R,0,SEMC04   
CUUR0000SEMD     ,CU,U,R,0,SEMD     
CUUR0000SEMD01   ,CU,U,R,0,SEMD01   
CUUR0000SEMD02   ,CU,U,R,0,SEMD02   
CUUR0000SEMD03   ,CU,U,R,0,SEMD03   
CUUR0000SEME     ,CU,U,R,0,SEME     
CUUR0000SEMF     ,CU,U,R,0,SEMF     
CUUR0000SEMF01   ,CU,U,R,0,SEMF01   
CUUR0000SEMF02   ,CU,U,R,0,SEMF02   
CUUR0000SEMG     ,CU,U,R,0,SEMG     
CUUR0000SERA     ,CU,U,R,0,SERA     
CUUR0000SERA01   ,CU,U,R,0,SERA01   
CUUR0000SERA02   ,CU,U,R,0,SERA02   
CUUR0000SERA03   ,CU,U,R,0,SERA03   
CUUR0000SERA04   ,CU,U,R,0,SERA04   
CUUR0000SERA05   ,CU,U,R,0,SERA05   
CUUR0000SERA06   ,CU,U,R,0,SERA06   
CUUR0000SERAC    ,CU,U,R,0,SERAC    
CUUR0000SERAS    ,CU,U,R,0,SERAS    
CUUR0000SERB     ,CU,U,R,0,SERB     
CUUR0000SERB01   ,CU,U,R,0,SERB01   
CUUR0000SERB02   ,CU,U,R,0,SERB02   
CUUR0000SERC     ,CU,U,R,0,SERC     
CUUR0000SERC01   ,CU,U,R,0,SERC01   
CUUR0000SERC02   ,CU,U,R,0,SERC02   
CUUR0000SERD     ,CU,U,R,0,SERD     
CUUR0000SERD01   ,CU,U,R,0,SERD01   
CUUR0000SERD02   ,CU,U,R,0,SERD02   
CUUR0000SERE     ,CU,U,R,0,SERE     
CUUR0000SERE01   ,CU,U,R,0,SERE01   
CUUR0000SERE02   ,CU,U,R,0,SERE02   
CUUR0000SERE03   ,CU,U,R,0,SERE03   
CUUR0000SERF     ,CU,U,R,0,SERF     
CUUR0000SERF01   ,CU,U,R,0,SERF01   
CUUR0000SERF02   ,CU,U,R,0,SERF02   
CUUR0000SERF03   ,CU,U,R,0,SERF03   
CUUR0000SERG     ,CU,U,R,0,SERG     
CUUR0000SERG01   ,CU,U,R,0,SERG01   
CUUR0000SERG02   ,CU,U,R,0,SERG02   
CUUR0000SETA     ,CU,U,R,0,SETA     
CUUR0000SETA01   ,CU,U,R,0,SETA01   
CUUR0000SETA02   ,CU,U,R,0,SETA02   
CUUR0000SETA03   ,CU,U,R,0,SETA03   
CUUR0000SETA04   ,CU,U,R,0,SETA04   
CUUR0000SETB     ,CU,U,R,0,SETB     
CUUR0000SETB01   ,CU,U,R,0,SETB01   
CUUR0000SETB02   ,CU,U,R,0,SETB02   
CUUR0000SETC     ,CU,U,R,0,SETC     
CUUR0000SETC01   ,CU,U,R,0,SETC01   
CUUR0000SETC02   ,CU,U,R,0,SETC02   
CUUR0000SETD     ,CU,U,R,0,SETD     
CUUR0000SETD01   ,CU,U,R,0,SETD01   
CUUR0000SETD02   ,CU,U,R,0,SETD02   
CUUR0000SETD03   ,CU,U,R,0,SETD03   
CUUR0000SETE     ,CU,U,R,0,SETE     
CUUR0000SETF     ,CU,U,R,0,SETF     
CUUR0000SETF01   ,CU,U,R,0,SETF01   
CUUR0000SETF03   ,CU,U,R,0,SETF03   
CUUR0000SETG     ,CU,U,R,0,SETG     
CUUR0000SETG01   ,CU,U,R,0,SETG01   
CUUR0000SETG02   ,CU,U,R,0,SETG02   
CUUR0000SETG03   ,CU,U,R,0,SETG03   
CUUR0000SS01031  ,CU,U,R,0,SS01031  
CUUR0000SS02011  ,CU,U,R,0,SS02011  
CUUR0000SS02021  ,CU,U,R,0,SS02021  
CUUR0000SS02041  ,CU,U,R,0,SS02041  
CUUR0000SS02042  ,CU,U,R,0,SS02042  
CUUR0000SS02063  ,CU,U,R,0,SS02063  
CUUR0000SS0206A  ,CU,U,R,0,SS0206A  
CUUR0000SS0206B  ,CU,U,R,0,SS0206B  
CUUR0000SS04011  ,CU,U,R,0,SS04011  
CUUR0000SS04012  ,CU,U,R,0,SS04012  
CUUR0000SS04031  ,CU,U,R,0,SS04031  
CUUR0000SS05011  ,CU,U,R,0,SS05011  
CUUR0000SS05014  ,CU,U,R,0,SS05014  
CUUR0000SS05015  ,CU,U,R,0,SS05015  
CUUR0000SS0501A  ,CU,U,R,0,SS0501A  
CUUR0000SS06011  ,CU,U,R,0,SS06011  
CUUR0000SS06021  ,CU,U,R,0,SS06021  
CUUR0000SS07011  ,CU,U,R,0,SS07011  
CUUR0000SS07021  ,CU,U,R,0,SS07021  
CUUR0000SS09011  ,CU,U,R,0,SS09011  
CUUR0000SS09021  ,CU,U,R,0,SS09021  
CUUR0000SS10011  ,CU,U,R,0,SS10011  
CUUR0000SS11031  ,CU,U,R,0,SS11031  
CUUR0000SS13031  ,CU,U,R,0,SS13031  
CUUR0000SS14011  ,CU,U,R,0,SS14011  
CUUR0000SS14021  ,CU,U,R,0,SS14021  
CUUR0000SS14022  ,CU,U,R,0,SS14022  
CUUR0000SS16011  ,CU,U,R,0,SS16011  
CUUR0000SS16014  ,CU,U,R,0,SS16014  
CUUR0000SS17031  ,CU,U,R,0,SS17031  
CUUR0000SS17032  ,CU,U,R,0,SS17032  
CUUR0000SS18041  ,CU,U,R,0,SS18041  
CUUR0000SS18042  ,CU,U,R,0,SS18042  
CUUR0000SS18043  ,CU,U,R,0,SS18043  
CUUR0000SS1804B  ,CU,U,R,0,SS1804B  
CUUR0000SS18064  ,CU,U,R,0,SS18064  
CUUR0000SS20021  ,CU,U,R,0,SS20021  
CUUR0000SS20022  ,CU,U,R,0,SS20022  
CUUR0000SS20051  ,CU,U,R,0,SS20051  
CUUR0000SS20052  ,CU,U,R,0,SS20052  
CUUR0000SS20053  ,CU,U,R,0,SS20053  
CUUR0000SS30021  ,CU,U,R,0,SS30021  
CUUR0000SS31022  ,CU,U,R,0,SS31022  
CUUR0000SS33032  ,CU,U,R,0,SS33032  
CUUR0000SS45011  ,CU,U,R,0,SS45011  
CUUR0000SS4501A  ,CU,U,R,0,SS4501A  
CUUR0000SS45021  ,CU,U,R,0,SS45021  
CUUR0000SS47014  ,CU,U,R,0,SS47014  
CUUR0000SS47015  ,CU,U,R,0,SS47015  
CUUR0000SS47016  ,CU,U,R,0,SS47016  
CUUR0000SS47021  ,CU,U,R,0,SS47021  
CUUR0000SS48021  ,CU,U,R,0,SS48021  
CUUR0000SS52051  ,CU,U,R,0,SS52051  
CUUR0000SS53021  ,CU,U,R,0,SS53021  
CUUR0000SS53022  ,CU,U,R,0,SS53022  
CUUR0000SS53023  ,CU,U,R,0,SS53023  
CUUR0000SS53031  ,CU,U,R,0,SS53031  
CUUR0000SS5702   ,CU,U,R,0,SS5702   
CUUR0000SS5703   ,CU,U,R,0,SS5703   
CUUR0000SS61011  ,CU,U,R,0,SS61011  
CUUR0000SS61021  ,CU,U,R,0,SS61021  
CUUR0000SS61023  ,CU,U,R,0,SS61023  
CUUR0000SS61031  ,CU,U,R,0,SS61031  
CUUR0000SS61032  ,CU,U,R,0,SS61032  
CUUR0000SS62011  ,CU,U,R,0,SS62011  
CUUR0000SS62031  ,CU,U,R,0,SS62031  
CUUR0000SS62032  ,CU,U,R,0,SS62032  
CUUR0000SS62051  ,CU,U,R,0,SS62051  
CUUR0000SS62052  ,CU,U,R,0,SS62052  
CUUR0000SS62053  ,CU,U,R,0,SS62053  
CUUR0000SS62054  ,CU,U,R,0,SS62054  
CUUR0000SS62055  ,CU,U,R,0,SS62055  
CUUR0000SS68021  ,CU,U,R,0,SS68021  
CUUR0000SS68023  ,CU,U,R,0,SS68023  
CUUR0000SSEA011  ,CU,U,R,0,SSEA011  
CUUR0000SSEE041  ,CU,U,R,0,SSEE041  
CUUR0000SSFV031A ,CU,U,R,0,SSFV031A 
CUUR0000SSGE013  ,CU,U,R,0,SSGE013  
CUUR0000SSHJ031  ,CU,U,R,0,SSHJ031  
CUUR0100AA0      ,CU,U,R,100,AA0      
CUUR0100SA0      ,CU,U,R,100,SA0      
CUUR0100SA0E     ,CU,U,R,100,SA0E     
CUUR0100SA0L1    ,CU,U,R,100,SA0L1    
CUUR0100SA0L1E   ,CU,U,R,100,SA0L1E   
CUUR0100SA0L2    ,CU,U,R,100,SA0L2    
CUUR0100SA0L5    ,CU,U,R,100,SA0L5    
CUUR0100SA0LE    ,CU,U,R,100,SA0LE    
CUUR0100SAA      ,CU,U,R,100,SAA      
CUUR0100SAC      ,CU,U,R,100,SAC      
CUUR0100SACE     ,CU,U,R,100,SACE     
CUUR0100SACL1    ,CU,U,R,100,SACL1    
CUUR0100SACL11   ,CU,U,R,100,SACL11   
CUUR0100SACL1E   ,CU,U,R,100,SACL1E   
CUUR0100SAD      ,CU,U,R,100,SAD      
CUUR0100SAE      ,CU,U,R,100,SAE      
CUUR0100SAEC     ,CU,U,R,100,SAEC     
CUUR0100SAES     ,CU,U,R,100,SAES     
CUUR0100SAF      ,CU,U,R,100,SAF      
CUUR0100SAF1     ,CU,U,R,100,SAF1     
CUUR0100SAF11    ,CU,U,R,100,SAF11    
CUUR0100SAF111   ,CU,U,R,100,SAF111   
CUUR0100SAF112   ,CU,U,R,100,SAF112   
CUUR0100SAF113   ,CU,U,R,100,SAF113   
CUUR0100SAF114   ,CU,U,R,100,SAF114   
CUUR0100SAF115   ,CU,U,R,100,SAF115   
CUUR0100SAF116   ,CU,U,R,100,SAF116   
CUUR0100SAG      ,CU,U,R,100,SAG      
CUUR0100SAGC     ,CU,U,R,100,SAGC     
CUUR0100SAGS     ,CU,U,R,100,SAGS     
CUUR0100SAH      ,CU,U,R,100,SAH      
CUUR0100SAH1     ,CU,U,R,100,SAH1     
CUUR0100SAH2     ,CU,U,R,100,SAH2     
CUUR0100SAH21    ,CU,U,R,100,SAH21    
CUUR0100SAH3     ,CU,U,R,100,SAH3     
CUUR0100SAH31    ,CU,U,R,100,SAH31    
CUUR0100SAM      ,CU,U,R,100,SAM      
CUUR0100SAM1     ,CU,U,R,100,SAM1     
CUUR0100SAM2     ,CU,U,R,100,SAM2     
CUUR0100SAN      ,CU,U,R,100,SAN      
CUUR0100SANL1    ,CU,U,R,100,SANL1    
CUUR0100SANL11   ,CU,U,R,100,SANL11   
CUUR0100SANL113  ,CU,U,R,100,SANL113  
CUUR0100SANL13   ,CU,U,R,100,SANL13   
CUUR0100SAR      ,CU,U,R,100,SAR      
CUUR0100SARC     ,CU,U,R,100,SARC     
CUUR0100SARS     ,CU,U,R,100,SARS     
CUUR0100SAS      ,CU,U,R,100,SAS      
CUUR0100SAS2RS   ,CU,U,R,100,SAS2RS   
CUUR0100SAS367   ,CU,U,R,100,SAS367   
CUUR0100SAS4     ,CU,U,R,100,SAS4     
CUUR0100SASL2RS  ,CU,U,R,100,SASL2RS  
CUUR0100SASL5    ,CU,U,R,100,SASL5    
CUUR0100SASLE    ,CU,U,R,100,SASLE    
CUUR0100SAT      ,CU,U,R,100,SAT      
CUUR0100SAT1     ,CU,U,R,100,SAT1     
CUUR0100SATCLTB  ,CU,U,R,100,SATCLTB  
CUUR0100SEEB     ,CU,U,R,100,SEEB     
CUUR0100SEFJ     ,CU,U,R,100,SEFJ     
CUUR0100SEFV     ,CU,U,R,100,SEFV     
CUUR0100SEHA     ,CU,U,R,100,SEHA     
CUUR0100SEHC     ,CU,U,R,100,SEHC     
CUUR0100SEHC01   ,CU,U,R,100,SEHC01   
CUUR0100SEHF     ,CU,U,R,100,SEHF     
CUUR0100SEHF01   ,CU,U,R,100,SEHF01   
CUUR0100SEHF02   ,CU,U,R,100,SEHF02   
CUUR0100SEMC     ,CU,U,R,100,SEMC     
CUUR0100SETA     ,CU,U,R,100,SETA     
CUUR0100SETA01   ,CU,U,R,100,SETA01   
CUUR0100SETA02   ,CU,U,R,100,SETA02   
CUUR0100SETB     ,CU,U,R,100,SETB     
CUUR0100SETB01   ,CU,U,R,100,SETB01   
CUUR0100SETE     ,CU,U,R,100,SETE     
CUUR0100SS45011  ,CU,U,R,100,SS45011  
CUUR0100SS4501A  ,CU,U,R,100,SS4501A  
CUUR0100SS47014  ,CU,U,R,100,SS47014  
CUUR0100SS47015  ,CU,U,R,100,SS47015  
CUUR0100SS47016  ,CU,U,R,100,SS47016  
CUUR0110SA0      ,CU,U,R,110,SA0      
CUUR0110SA0E     ,CU,U,R,110,SA0E     
CUUR0110SA0L1E   ,CU,U,R,110,SA0L1E   
CUUR0110SA0L2    ,CU,U,R,110,SA0L2    
CUUR0110SA0L5    ,CU,U,R,110,SA0L5    
CUUR0110SA0LE    ,CU,U,R,110,SA0LE    
CUUR0110SAA      ,CU,U,R,110,SAA      
CUUR0110SAC      ,CU,U,R,110,SAC      
CUUR0110SACL1    ,CU,U,R,110,SACL1    
CUUR0110SACL11   ,CU,U,R,110,SACL11   
CUUR0110SAD      ,CU,U,R,110,SAD      
CUUR0110SAE      ,CU,U,R,110,SAE      
CUUR0110SAEC     ,CU,U,R,110,SAEC     
CUUR0110SAES     ,CU,U,R,110,SAES     
CUUR0110SAF      ,CU,U,R,110,SAF      
CUUR0110SAF1     ,CU,U,R,110,SAF1     
CUUR0110SAF11    ,CU,U,R,110,SAF11    
CUUR0110SAF111   ,CU,U,R,110,SAF111   
CUUR0110SAF112   ,CU,U,R,110,SAF112   
CUUR0110SAF113   ,CU,U,R,110,SAF113   
CUUR0110SAF114   ,CU,U,R,110,SAF114   
CUUR0110SAF115   ,CU,U,R,110,SAF115   
CUUR0110SAF116   ,CU,U,R,110,SAF116   
CUUR0110SAG      ,CU,U,R,110,SAG      
CUUR0110SAGC     ,CU,U,R,110,SAGC     
CUUR0110SAGS     ,CU,U,R,110,SAGS     
CUUR0110SAH      ,CU,U,R,110,SAH      
CUUR0110SAH1     ,CU,U,R,110,SAH1     
CUUR0110SAH2     ,CU,U,R,110,SAH2     
CUUR0110SAH21    ,CU,U,R,110,SAH21    
CUUR0110SAH3     ,CU,U,R,110,SAH3     
CUUR0110SAH31    ,CU,U,R,110,SAH31    
CUUR0110SAM      ,CU,U,R,110,SAM      
CUUR0110SAN      ,CU,U,R,110,SAN      
CUUR0110SANL1    ,CU,U,R,110,SANL1    
CUUR0110SANL11   ,CU,U,R,110,SANL11   
CUUR0110SAR      ,CU,U,R,110,SAR      
CUUR0110SAS      ,CU,U,R,110,SAS      
CUUR0110SASL2RS  ,CU,U,R,110,SASL2RS  
CUUR0110SASL5    ,CU,U,R,110,SASL5    
CUUR0110SAT      ,CU,U,R,110,SAT      
CUUR0110SAT1     ,CU,U,R,110,SAT1     
CUUR0110SATCLTB  ,CU,U,R,110,SATCLTB  
CUUR0110SEEB     ,CU,U,R,110,SEEB     
CUUR0110SEFJ     ,CU,U,R,110,SEFJ     
CUUR0110SEFV     ,CU,U,R,110,SEFV     
CUUR0110SEHA     ,CU,U,R,110,SEHA     
CUUR0110SEHC     ,CU,U,R,110,SEHC     
CUUR0110SEHC01   ,CU,U,R,110,SEHC01   
CUUR0110SEHF     ,CU,U,R,110,SEHF     
CUUR0110SEHF01   ,CU,U,R,110,SEHF01   
CUUR0110SEHF02   ,CU,U,R,110,SEHF02   
CUUR0110SETA     ,CU,U,R,110,SETA     
CUUR0110SETA01   ,CU,U,R,110,SETA01   
CUUR0110SETA02   ,CU,U,R,110,SETA02   
CUUR0110SETB     ,CU,U,R,110,SETB     
CUUR0110SETB01   ,CU,U,R,110,SETB01   
CUUR0110SETE     ,CU,U,R,110,SETE     
CUUR0110SS47014  ,CU,U,R,110,SS47014  
CUUR0110SS47015  ,CU,U,R,110,SS47015  
CUUR0110SS47016  ,CU,U,R,110,SS47016  
CUUR0120SA0      ,CU,U,R,120,SA0      
CUUR0120SA0E     ,CU,U,R,120,SA0E     
CUUR0120SA0L1E   ,CU,U,R,120,SA0L1E   
CUUR0120SA0L2    ,CU,U,R,120,SA0L2    
CUUR0120SA0L5    ,CU,U,R,120,SA0L5    
CUUR0120SA0LE    ,CU,U,R,120,SA0LE    
CUUR0120SAA      ,CU,U,R,120,SAA      
CUUR0120SAC      ,CU,U,R,120,SAC      
CUUR0120SACL1    ,CU,U,R,120,SACL1    
CUUR0120SACL11   ,CU,U,R,120,SACL11   
CUUR0120SAD      ,CU,U,R,120,SAD      
CUUR0120SAE      ,CU,U,R,120,SAE      
CUUR0120SAEC     ,CU,U,R,120,SAEC     
CUUR0120SAES     ,CU,U,R,120,SAES     
CUUR0120SAF      ,CU,U,R,120,SAF      
CUUR0120SAF1     ,CU,U,R,120,SAF1     
CUUR0120SAF11    ,CU,U,R,120,SAF11    
CUUR0120SAF111   ,CU,U,R,120,SAF111   
CUUR0120SAF112   ,CU,U,R,120,SAF112   
CUUR0120SAF113   ,CU,U,R,120,SAF113   
CUUR0120SAF114   ,CU,U,R,120,SAF114   
CUUR0120SAF115   ,CU,U,R,120,SAF115   
CUUR0120SAF116   ,CU,U,R,120,SAF116   
CUUR0120SAG      ,CU,U,R,120,SAG      
CUUR0120SAGC     ,CU,U,R,120,SAGC     
CUUR0120SAGS     ,CU,U,R,120,SAGS     
CUUR0120SAH      ,CU,U,R,120,SAH      
CUUR0120SAH1     ,CU,U,R,120,SAH1     
CUUR0120SAH2     ,CU,U,R,120,SAH2     
CUUR0120SAH21    ,CU,U,R,120,SAH21    
CUUR0120SAH3     ,CU,U,R,120,SAH3     
CUUR0120SAH31    ,CU,U,R,120,SAH31    
CUUR0120SAM      ,CU,U,R,120,SAM      
CUUR0120SAN      ,CU,U,R,120,SAN      
CUUR0120SANL1    ,CU,U,R,120,SANL1    
CUUR0120SANL11   ,CU,U,R,120,SANL11   
CUUR0120SAR      ,CU,U,R,120,SAR      
CUUR0120SAS      ,CU,U,R,120,SAS      
CUUR0120SASL2RS  ,CU,U,R,120,SASL2RS  
CUUR0120SASL5    ,CU,U,R,120,SASL5    
CUUR0120SAT      ,CU,U,R,120,SAT      
CUUR0120SAT1     ,CU,U,R,120,SAT1     
CUUR0120SATCLTB  ,CU,U,R,120,SATCLTB  
CUUR0120SEEB     ,CU,U,R,120,SEEB     
CUUR0120SEFJ     ,CU,U,R,120,SEFJ     
CUUR0120SEFV     ,CU,U,R,120,SEFV     
CUUR0120SEHA     ,CU,U,R,120,SEHA     
CUUR0120SEHC     ,CU,U,R,120,SEHC     
CUUR0120SEHC01   ,CU,U,R,120,SEHC01   
CUUR0120SEHF     ,CU,U,R,120,SEHF     
CUUR0120SEHF01   ,CU,U,R,120,SEHF01   
CUUR0120SEHF02   ,CU,U,R,120,SEHF02   
CUUR0120SETA     ,CU,U,R,120,SETA     
CUUR0120SETA01   ,CU,U,R,120,SETA01   
CUUR0120SETA02   ,CU,U,R,120,SETA02   
CUUR0120SETB     ,CU,U,R,120,SETB     
CUUR0120SETB01   ,CU,U,R,120,SETB01   
CUUR0120SETE     ,CU,U,R,120,SETE     
CUUR0120SS47014  ,CU,U,R,120,SS47014  
CUUR0120SS47015  ,CU,U,R,120,SS47015  
CUUR0120SS47016  ,CU,U,R,120,SS47016  
CUUR0200AA0      ,CU,U,R,200,AA0      
CUUR0200SA0      ,CU,U,R,200,SA0      
CUUR0200SA0E     ,CU,U,R,200,SA0E     
CUUR0200SA0L1    ,CU,U,R,200,SA0L1    
CUUR0200SA0L1E   ,CU,U,R,200,SA0L1E   
CUUR0200SA0L2    ,CU,U,R,200,SA0L2    
CUUR0200SA0L5    ,CU,U,R,200,SA0L5    
CUUR0200SA0LE    ,CU,U,R,200,SA0LE    
CUUR0200SAA      ,CU,U,R,200,SAA      
CUUR0200SAC      ,CU,U,R,200,SAC      
CUUR0200SACE     ,CU,U,R,200,SACE     
CUUR0200SACL1    ,CU,U,R,200,SACL1    
CUUR0200SACL11   ,CU,U,R,200,SACL11   
CUUR0200SACL1E   ,CU,U,R,200,SACL1E   
CUUR0200SAD      ,CU,U,R,200,SAD      
CUUR0200SAE      ,CU,U,R,200,SAE      
CUUR0200SAEC     ,CU,U,R,200,SAEC     
CUUR0200SAES     ,CU,U,R,200,SAES     
CUUR0200SAF      ,CU,U,R,200,SAF      
CUUR0200SAF1     ,CU,U,R,200,SAF1     
CUUR0200SAF11    ,CU,U,R,200,SAF11    
CUUR0200SAF111   ,CU,U,R,200,SAF111   
CUUR0200SAF112   ,CU,U,R,200,SAF112   
CUUR0200SAF113   ,CU,U,R,200,SAF113   
CUUR0200SAF114   ,CU,U,R,200,SAF114   
CUUR0200SAF115   ,CU,U,R,200,SAF115   
CUUR0200SAF116   ,CU,U,R,200,SAF116   
CUUR0200SAG      ,CU,U,R,200,SAG      
CUUR0200SAGC     ,CU,U,R,200,SAGC     
CUUR0200SAGS     ,CU,U,R,200,SAGS     
CUUR0200SAH      ,CU,U,R,200,SAH      
CUUR0200SAH1     ,CU,U,R,200,SAH1     
CUUR0200SAH2     ,CU,U,R,200,SAH2     
CUUR0200SAH21    ,CU,U,R,200,SAH21    
CUUR0200SAH3     ,CU,U,R,200,SAH3     
CUUR0200SAH31    ,CU,U,R,200,SAH31    
CUUR0200SAM      ,CU,U,R,200,SAM      
CUUR0200SAM1     ,CU,U,R,200,SAM1     
CUUR0200SAM2     ,CU,U,R,200,SAM2     
CUUR0200SAN      ,CU,U,R,200,SAN      
CUUR0200SANL1    ,CU,U,R,200,SANL1    
CUUR0200SANL11   ,CU,U,R,200,SANL11   
CUUR0200SANL113  ,CU,U,R,200,SANL113  
CUUR0200SANL13   ,CU,U,R,200,SANL13   
CUUR0200SAR      ,CU,U,R,200,SAR      
CUUR0200SARC     ,CU,U,R,200,SARC     
CUUR0200SARS     ,CU,U,R,200,SARS     
CUUR0200SAS      ,CU,U,R,200,SAS      
CUUR0200SAS2RS   ,CU,U,R,200,SAS2RS   
CUUR0200SAS367   ,CU,U,R,200,SAS367   
CUUR0200SAS4     ,CU,U,R,200,SAS4     
CUUR0200SASL2RS  ,CU,U,R,200,SASL2RS  
CUUR0200SASL5    ,CU,U,R,200,SASL5    
CUUR0200SASLE    ,CU,U,R,200,SASLE    
CUUR0200SAT      ,CU,U,R,200,SAT      
CUUR0200SAT1     ,CU,U,R,200,SAT1     
CUUR0200SATCLTB  ,CU,U,R,200,SATCLTB  
CUUR0200SEEB     ,CU,U,R,200,SEEB     
CUUR0200SEFJ     ,CU,U,R,200,SEFJ     
